# Time (ms);Voltage(0, T);Voltage(5, T);Voltage(10, T);Voltage(15, T);Voltage(20, T);Voltage(25, T);Voltage(30, T);Voltage(35, T);Voltage(40, T);Voltage(45, T);Voltage(50, T);Voltage(55, T);Voltage(60, T);Voltage(65, T);Voltage(70, T);Voltage(75, T);Voltage(80, T);Voltage(85, T);Voltage(90, T);Voltage(95, T);Voltage(100, T)
0.793000;-65.002;-5.53831753972841;-0.4772309603503281;-0.04647058543100324;-0.009807607355388588;-0.006687139269407451;-0.0064215492413842;-0.006398944278536709;-0.00639702031939924;-0.006396856566902867;-0.0063968426294439265;-0.00639684144183799;-0.00639684132480398;-0.006396841127326462;-0.006396838906556532;-0.006396812813425563;-0.006396506130370197;-0.0063929015529204025;-0.006350535410607246;-0.005852588030344708;0.0
0.794000;-65.002;-5.53831983883834;-0.4772336395614341;-0.04647331268661782;-0.009810340035606914;-0.006689872524965156;-0.006424282555580538;-0.006401677598546806;-0.006399753639974183;-0.006399589887531839;-0.006399575950077957;-0.006399574762471912;-0.0063995746454310705;-0.006399574447872746;-0.0063995722261531995;-0.006399546121862992;-0.006399239307671935;-0.006395633189205987;-0.006353248937937045;-0.0058550887537825785;0.0
0.795000;-65.002;-5.538322138181426;-0.4772363190679708;-0.04647604024657461;-0.009813073021233075;-0.006692606086047536;-0.006427016175313719;-0.006404411224094971;-0.006402487266087316;-0.0064023235136990144;-0.0064023095762501874;-0.006402308388644037;-0.006402308271596361;-0.006402308073957222;-0.006402305851287953;-0.00640227973583725;-0.006401972790495748;-0.006398365130840577;-0.006355962768585299;-0.00585758975671605;0.0
0.796000;-65.002;-5.538324437756911;-0.47723899886912147;-0.04647876811005074;-0.009815806311443822;-0.0066953399518312915;-0.0064297500997604435;-0.006407145154357903;-0.006405221196915336;-0.006405057444581087;-0.006405043507137318;-0.006405042319531059;-0.006405042202476549;-0.006405042004756587;-0.006405039781137489;-0.006405013654525034;-0.0064047065780183775;-0.0064010973770013725;-0.006358676901734679;-0.005860091038391903;0.0
0.797000;-65.002;-5.538326737564039;-0.4772416789640684;-0.04648149627622369;-0.009818539905416061;-0.006698074121493313;-0.006432484328097591;-0.006409879388512484;-0.006407955431635122;-0.006407791679354937;-0.006407777741916231;-0.006407776554309865;-0.00640777643724852;-0.006407776239447726;-0.006407774014878691;-0.006407747877103235;-0.006407440669416748;-0.006403829926865765;-0.006361391336568029;-0.005862592598057109;0.0
0.798000;-65.002;-5.538329037602059;-0.4772443593519944;-0.04648422474427093;-0.009821273802326912;-0.006700808594210658;-0.006435218859502223;-0.006412613925735772;-0.006410689969423739;-0.00641052621719763;-0.006410512279763984;-0.00641051109215751;-0.006410510975089332;-0.006410510777207696;-0.006410508551688617;-0.0064104824027489135;-0.006410175063867964;-0.006406562779611325;-0.006364106072268377;-0.0058650944349587855;0.0
0.799000;-65.002;-5.538331337870216;-0.4772470400320828;-0.046486953513370205;-0.009824008001353647;-0.006703543369160575;-0.006437953693151584;-0.006415348765205014;-0.006413424809458427;-0.006413261057286408;-0.006413247119857824;-0.006413245932251242;-0.006413245815176227;-0.006413245617213742;-0.006413243390744512;-0.006413217230639318;-0.006412909760549312;-0.006409295934415802;-0.00636682110801893;-0.005867596548344229;0.0
0.800000;-65.002;-5.538333638367758;-0.47724972100351654;-0.046489682582699456;-0.009826742501673728;-0.00670627844552049;-0.006440688828223091;-0.006418083906097626;-0.0064161599509166105;-0.006415996198798689;-0.006415982261375166;-0.006415981073768478;-0.006415980956686627;-0.00641598075864328;-0.006415978531223799;-0.0064159523599518695;-0.006415644758638253;-0.006412029390457123;-0.00636953644300307;-0.005870098937460888;0.0
0.801000;-65.002;-5.53833593909393;-0.47725240226547927;-0.04649241195143672;-0.00982947730246481;-0.006709013822468008;-0.006443424263894354;-0.006420819347591214;-0.006418895392975886;-0.006418731640912077;-0.0064187177034936175;-0.006418716515886823;-0.006418716398798133;-0.006418716200673917;-0.006418713972304076;-0.006418687789864177;-0.006418380057312438;-0.0064147631469133985;-0.006372252076404359;-0.005872601601556386;0.0
0.802000;-65.002;-5.538338240047979;-0.47725508381715437;-0.04649514161876031;-0.009832212402904697;-0.0067117494991809105;-0.006446159999343144;-0.0064235550888635555;-0.0064216311348140355;-0.006421467382804349;-0.006421453445390955;-0.006421452257784054;-0.0064214521406885244;-0.006421451942483433;-0.006421449713163124;-0.006421423519554024;-0.006421115655749685;-0.006417497202962918;-0.00637496800740654;-0.005875104539878505;0.0
0.803000;-65.002;-5.538340541229155;-0.47725776565772576;-0.046497871583848646;-0.009834947802171395;-0.006714485474837157;-0.006448896033747422;-0.006426291129092607;-0.0064243671756090154;-0.006424203423653463;-0.0064241894862451365;-0.006424188298638127;-0.00642418818153576;-0.006424187983249781;-0.006424185752978904;-0.006424159548199367;-0.006423851553127993;-0.006420231557784138;-0.006377684235193523;-0.0058776077516751865;0.0
0.804000;-65.002;-5.538342842636701;-0.4772604477863774;-0.04650060184588035;-0.00983768349944307;-0.006717221748614876;-0.006451632366285313;-0.006429027467456494;-0.006427103514538952;-0.006426939762637547;-0.006426925825234285;-0.0064269246376271695;-0.006426924520517963;-0.006426924322151087;-0.006426922090929534;-0.006426895874978338;-0.006426587748625532;-0.006422966210555698;-0.006380400758949397;-0.00588011123619453;0.0
0.805000;-65.002;-5.538345144269866;-0.47726313020229344;-0.046503332404034224;-0.009840419493898075;-0.006719958319692386;-0.006454368996135131;-0.006431764103133529;-0.006429840150782156;-0.006429676398934908;-0.006429662461536715;-0.0064296612739294925;-0.006429661156813445;-0.006429660958365665;-0.006429658726193334;-0.006429632499069251;-0.006429324241420659;-0.0064257011604564145;-0.006383117577858424;-0.005882614992684803;0.0
0.806000;-65.002;-5.5383474461279025;-0.47726581290465786;-0.04650606325748925;-0.009843155784714931;-0.006722695187248167;-0.0064571059224753525;-0.006434501035302191;-0.006432577083517108;-0.006432413331724028;-0.006432399394330906;-0.0064323982067235755;-0.006432398089600685;-0.006432397891071994;-0.006432395657948778;-0.006432369419650593;-0.0064320610306918945;-0.006428436406665274;-0.006385834691105042;-0.005885119020394431;0.0
0.807000;-65.002;-5.538349748210049;-0.4772684958926559;-0.046508794405424554;-0.009845892371072336;-0.0067254323504608825;-0.0064598431444846385;-0.006437238263141139;-0.006435314311922464;-0.006435150560183566;-0.006435136622795514;-0.0064351354351880755;-0.006435135318058345;-0.00643513511944873;-0.006435132885374528;-0.00643510663590102;-0.006434798115617939;-0.006431171948361442;-0.006388552097873859;-0.005887623318571997;0.0
0.808000;-65.002;-5.538352050515559;-0.47727117916547107;-0.0465115258470195;-0.009848629252149157;-0.006728169808509361;-0.006462580661341816;-0.0064399757858291965;-0.006438051835177053;-0.006437888083492348;-0.0064378741461093665;-0.006437872958501823;-0.006437872841365247;-0.006437872642674703;-0.006437870407649411;-0.0064378441469993665;-0.0064375354953776645;-0.00643390778472425;-0.006391269797349661;-0.005890127886466242;0.0
0.809000;-65.002;-5.538354353043681;-0.47727386272228906;-0.04651425758145348;-0.00985136642712445;-0.006730907560572616;-0.006465318472225892;-0.006442713602545378;-0.006440789652459883;-0.00644062590082938;-0.006440611963451471;-0.006440610775843821;-0.006440610658700404;-0.006440610459928916;-0.0064406082239524326;-0.006440581952124641;-0.006440273169150121;-0.006436643914933216;-0.006393987788717398;-0.00589263272332607;0.0
0.810000;-65.002;-5.538356655793663;-0.4772765465622945;-0.04651698960790625;-0.00985410389517741;-0.006733645605829815;-0.006468056576316031;-0.006445451712468844;-0.006443527762950117;-0.006443364011373831;-0.006443350074000996;-0.006443348886393238;-0.006443348769242976;-0.006443348570390543;-0.006443346333462761;-0.0064433200504560185;-0.006443011136114519;-0.006439380338168008;-0.006396706071162193;-0.00589513782840053;0.0
0.811000;-65.002;-5.53835895876475;-0.47727923068467276;-0.0465197219255576;-0.009856841655487442;-0.006736383943460314;-0.0064707949727915905;-0.006448190114778947;-0.006446266165827111;-0.00644610241430505;-0.00644608847693729;-0.0064460872893294255;-0.00644608717217232;-0.006446086973238928;-0.006446084735359747;-0.0064460584411728476;-0.006445749395450252;-0.00644211705360849;-0.00639942464386934;-0.005897643200938845;0.0
0.812000;-65.002;-5.538361261956195;-0.47728191508860873;-0.04652245453358756;-0.00985957970723409;-0.006739122572643627;-0.006473533660832077;-0.0064509288086552;-0.006449004860270371;-0.006448841108802551;-0.006448827171439867;-0.006448825983831896;-0.006448825866667943;-0.006448825667653585;-0.0064488234288229045;-0.006448797123454648;-0.006448487946336873;-0.006444854060434675;-0.006402143506024303;-0.005900148840190379;0.0
0.813000;-65.002;-5.538363565367245;-0.47728459977328863;-0.046525187431176285;-0.009862318049597084;-0.006741861492559442;-0.006476272639617178;-0.006453667793277286;-0.006451743845459587;-0.006451580094046017;-0.00645156615668841;-0.006451564969080333;-0.006451564851909532;-0.006451564652814202;-0.006451562413031915;-0.006451536096481107;-0.006451226787954111;-0.006447591357826755;-0.006404862656812711;-0.0059026547454046575;0.0
0.814000;-65.002;-5.538365868997147;-0.47728728473789755;-0.046527920617504145;-0.009865056681756317;-0.00674460070238762;-0.006479011908326747;-0.0064564070678250615;-0.006454483120574611;-0.0064543193692153025;-0.006454305431862777;-0.006454304244254591;-0.006454304127076945;-0.006454303927900628;-0.006454301687166639;-0.006454275359432083;-0.006453965919481867;-0.006450328944965094;-0.006407582095420362;-0.005905160915831358;0.0
0.815000;-65.002;-5.538368172845154;-0.47728996998162143;-0.046530654091751604;-0.009867795602891857;-0.006747340201308183;-0.006481751466140808;-0.006459146631478546;-0.006457222684795466;-0.006457058933490431;-0.006457044996142981;-0.006457043808534691;-0.006457043691350197;-0.006457043492092889;-0.006457041250407092;-0.006457014911487599;-0.0064567053401002016;-0.006453066821030214;-0.006410301821033221;-0.005907667350720314;0.0
0.816000;-65.002;-5.53837047691051;-0.4772926555036464;-0.04653338785309937;-0.009870534812183926;-0.0067500799885013224;-0.006484491312239545;-0.006461886483417929;-0.006459962537302338;-0.006459798786051586;-0.006459784848709219;-0.006459783661100821;-0.006459783543909477;-0.0064597833445711695;-0.006459781101933465;-0.006459754751827847;-0.006459445048989345;-0.006455804985202812;-0.006413021832837419;-0.005910174049321511;0.0
0.817000;-65.002;-5.53837278119247;-0.47729534130315837;-0.04653612190072829;-0.009873274308812926;-0.006752820063147399;-0.006487231445803318;-0.0064646266228235655;-0.006462702677275582;-0.0064625389260791295;-0.006462524988741841;-0.006462523801133336;-0.006462523683935145;-0.006462523484515828;-0.006462521240926115;-0.006462494879633189;-0.0064621850453297;-0.0064585434366637474;-0.0064157421300192535;-0.005912681010885086;0.0
0.818000;-65.002;-5.53837508569028;-0.4772980273793441;-0.04653885623381935;-0.009876014091959413;-0.006755560424426932;-0.0064899718660126424;-0.006467367048875971;-0.006465443103895718;-0.006465279352753572;-0.006465265415421367;-0.006465264227812757;-0.006465264110607714;-0.006465263911107379;-0.006465261666565559;-0.006465235294084146;-0.006464925328301821;-0.0064612821745940454;-0.0064184627117651796;-0.005915188234661323;0.0
0.819000;-65.002;-5.53837739040319;-0.4773007137313897;-0.046541590851553766;-0.009878754160804118;-0.006758301071520615;-0.0064927125720482095;-0.00647010776075584;-0.006468183816343434;-0.006468020065255607;-0.006468006127928488;-0.00646800494031977;-0.006468004823107876;-0.0064680046235265146;-0.006468002378032485;-0.0064679759943614065;-0.006467665897086449;-0.006464021198174901;-0.006421183577261827;-0.00591769571990067;0.0
0.820000;-65.002;-5.538379695330452;-0.4773034003584821;-0.046544325753112833;-0.009881494514527933;-0.006761042003609301;-0.0064954535630908665;-0.006472848757644016;-0.00647092481379958;-0.006470761062766084;-0.006470747125444046;-0.006470745937835224;-0.006470745820616479;-0.006470745620954083;-0.006470743374507743;-0.006470716979645829;-0.006470406750864467;-0.006466760506587669;-0.006423904725695982;-0.00592020346585371;0.0
0.821000;-65.002;-5.538382000471313;-0.4773060872598079;-0.046547060937678075;-0.00988423515231191;-0.006763783219874004;-0.00649819483832163;-0.006475590038721516;-0.006473666095445166;-0.006473502344466014;-0.006473488407149065;-0.006473487219540134;-0.006473487102314535;-0.0064734869025710965;-0.0064734846551723485;-0.006473458249118425;-0.006473147888816938;-0.006469500099013866;-0.006426626156254594;-0.005922711471771189;0.0
0.822000;-65.002;-5.5383843058250255;-0.4773087744345542;-0.04654979640443116;-0.009886976073337267;-0.006766524719495906;-0.0065009363969216714;-0.00647833160316951;-0.0064764076604613705;-0.006476243909536572;-0.006476229972224709;-0.0064762287846156725;-0.006476228667383222;-0.006476228467558731;-0.006476226219207472;-0.006476199801960378;-0.006475889310125074;-0.006472239974635171;-0.006429347868124771;-0.005925219736903986;0.0
0.823000;-65.002;-5.538386611390838;-0.4773114618819081;-0.046552532152553915;-0.00988971727678538;-0.006769266501656345;-0.00650367823807233;-0.006481073450169342;-0.006479149508029527;-0.006478985757159096;-0.0064789718198523215;-0.0064789706322431785;-0.006478970515003874;-0.006478970315098322;-0.0064789680657944574;-0.006478941637353024;-0.00647863101397026;-0.00647498013263343;-0.006432069860493787;-0.005927728260503143;0.0
0.824000;-65.002;-5.538388917168003;-0.477314149601057;-0.0465552681812283;-0.009892458761837792;-0.006772008565536825;-0.006506420360955105;-0.006483815578902506;-0.00648189163733114;-0.006481727886515085;-0.0064817139492134;-0.00648171276160415;-0.006481712644357993;-0.006481712444371372;-0.0064817101941148;-0.0064816837544778684;-0.006481372999534035;-0.006477720572190645;-0.006434792132549072;-0.00593023704181984;0.0
0.825000;-65.002;-5.538391223155769;-0.47731683759118826;-0.04655800448963652;-0.009895200527676203;-0.006774750910319011;-0.006509162764751661;-0.006486557988550666;-0.006484634047547866;-0.0064844702967862015;-0.006484456359489605;-0.006484455171880251;-0.006484455054627236;-0.006484454854559538;-0.006484452603350162;-0.006484426152516576;-0.006484115265998108;-0.006480461292488983;-0.006437514683478219;-0.005932746080105411;0.0
0.826000;-65.002;-5.538393529353388;-0.4773195258514895;-0.04656074107696082;-0.009897942573482475;-0.00677749353518472;-0.006511905448643807;-0.0064893006782956375;-0.006487376737861523;-0.00648721298715426;-0.006487199049862755;-0.006487197862253293;-0.006487197744993424;-0.006487197544844642;-0.006487195292682361;-0.006487168830650969;-0.006486857812544331;-0.0064832022927107675;-0.0064402375124689775;-0.00593525537461133;0.0
0.827000;-65.002;-5.538395835760109;-0.4773222143811485;-0.04656347794238371;-0.00990068489843862;-0.006780236439315938;-0.00651464841181353;-0.006492043647319398;-0.006490119707454091;-0.006489955956801238;-0.006489942019514826;-0.006489940831905259;-0.006489940714638532;-0.006489940514408656;-0.006489938261293373;-0.006489911788063025;-0.006489600638354733;-0.006485943572038476;-0.0064429606187092515;-0.005937764924589218;0.0
0.828000;-65.002;-5.538398142375188;-0.4773249031793533;-0.04656621508508778;-0.00990342750172682;-0.006782979621894799;-0.0065173916534429594;-0.006494786894804082;-0.006492862955507699;-0.006492699204909271;-0.0064926852676279526;-0.006492684080018279;-0.0064926839627446956;-0.006492683762433717;-0.006492681508365336;-0.006492655023934882;-0.006492343742611485;-0.0064886851296547515;-0.006445684001387102;-0.005940274729290837;0.0
0.829000;-65.002;-5.5384004491978684;-0.4773275922452922;-0.04656895250425584;-0.009906170382529406;-0.006785723082103603;-0.006520135172714392;-0.006497530419931984;-0.006495606481204648;-0.006495442730660654;-0.00649542879338443;-0.006495427605774652;-0.00649542748849421;-0.006495427288102121;-0.0064954250330805435;-0.0064953985374488436;-0.006495087124496929;-0.006491426964742393;-0.006448407659690755;-0.005942784787968101;0.0
0.830000;-65.002;-5.538402756227411;-0.47733028157815266;-0.04657169019907085;-0.00990891354002887;-0.0067884668191248;-0.006522878968810273;-0.006500274221885551;-0.00649835028372738;-0.006498186533237834;-0.006498172595966706;-0.00649817140835682;-0.0064981712910695206;-0.006498171090596313;-0.00649816883462144;-0.006498142327787354;-0.006497830783193551;-0.006494169076484351;-0.00645113159280858;-0.005945295099873061;0.0
0.831000;-65.002;-5.538405063463058;-0.4773329711771243;-0.04657442816871581;-0.009911656973407863;-0.006791210832140999;-0.006525623040913215;-0.006503018299847394;-0.006501094362258507;-0.006500930611823419;-0.006500916674557388;-0.006500915486947396;-0.0065009153696532354;-0.0065009151690989;-0.006500912912170639;-0.006500886394133029;-0.006500574717884003;-0.006496911464063736;-0.006453855799929111;-0.005947805664257911;0.0
0.832000;-65.002;-5.538407370904066;-0.4773356610413945;-0.04657716641237413;-0.009914400681849171;-0.006793955120334968;-0.00652836738820597;-0.006505762653000265;-0.006503838715980783;-0.006503674965600165;-0.006503661028339232;-0.006503659840729133;-0.006503659723428114;-0.0065036595227926436;-0.006503657264910894;-0.006503630735668626;-0.006503318927751087;-0.006499654126663814;-0.006456580280241029;-0.00595031648037499;0.0
0.833000;-65.002;-5.538409678549687;-0.4773383511701525;-0.046579904929229025;-0.009917144664535773;-0.0067966996828896144;-0.006531112009871457;-0.006508507280527083;-0.006506583344077123;-0.006506419593750985;-0.006506405656495152;-0.0065064044688849495;-0.006506404351577069;-0.0065064041508604556;-0.00650640189202512;-0.006506375351577069;-0.006506063411977759;-0.006502397063468;-0.0064593050329331695;-0.005952827547476772;0.0
0.834000;-65.002;-5.538411986399172;-0.4773410415625874;-0.04658264371846417;-0.00991988892065075;-0.00679944451898802;-0.0065338569050927406;-0.006511252181610913;-0.006509328245730596;-0.006509164495458952;-0.0065091505582082175;-0.0065091493705979105;-0.006509149253283166;-0.006509149052485403;-0.006509146792696389;-0.006509120241041422;-0.006508808169747131;-0.0065051402736598695;-0.006462030057194521;-0.005955338864815877;0.0
0.835000;-65.002;-5.538414294451774;-0.477343732217888;-0.046585382779263274;-0.009922633449377386;-0.006802189627813401;-0.006536602073053045;-0.006513997355434977;-0.006512073420124423;-0.006511909669907284;-0.006511895732661652;-0.006511894545051235;-0.006511894427729632;-0.0065118942268507065;-0.006511891966107918;-0.006511865403244917;-0.0065115532002424665;-0.006507883756423143;-0.00646475535221423;-0.005957850431645063;0.0
0.836000;-65.002;-5.538416602706742;-0.4773464231352432;-0.046588122110810155;-0.009925378249899088;-0.00680493500854914;-0.006539347512935745;-0.00651674280118265;-0.0065148188664419775;-0.006514655116279354;-0.006514641179038824;-0.006514639991428304;-0.006514639874099835;-0.006514639673139743;-0.006514637411443084;-0.006514610837370926;-0.00651429850264718;-0.0065106275109417;-0.006467480917181582;-0.00596036224721723;0.0
0.837000;-65.002;-5.5384189111633315;-0.47734911431384286;-0.046590861712288836;-0.009928123321399418;-0.00680768066037876;-0.006542093223924358;-0.006519488518037452;-0.0065175645838667804;-0.006517400833758684;-0.006517386896523257;-0.0065173857089126305;-0.006517385591577301;-0.00651738539053603;-0.006517383127885405;-0.006517356542602974;-0.006517044076144838;-0.006513371536399566;-0.0064702067512860196;-0.005962874310785404;0.0
0.838000;-65.002;-5.538421219820794;-0.4773518057528761;-0.046593601582883504;-0.009930868663062094;-0.006810426582485941;-0.006544839205202567;-0.006522234505183059;-0.006520310571582509;-0.00652014682152895;-0.006520132884298629;-0.006520131696687896;-0.006520131579345702;-0.00652013137822325;-0.0065201291146185615;-0.006520102518124747;-0.006519789919919159;-0.006516115831980924;-0.006472932853717138;-0.005965386621602768;0.0
0.839000;-65.002;-5.538423528678382;-0.4773544974515326;-0.04659634172177844;-0.00993361427407098;-0.006813172774054506;-0.006547585455954185;-0.006524980761803292;-0.006523056828772981;-0.006522893078773975;-0.006522879141548758;-0.006522877953937921;-0.0065228778365888605;-0.006522877635385215;-0.006522875370826373;-0.006522848763120062;-0.006522536033154008;-0.006518860396870093;-0.006475659223664669;-0.005967899178922624;0.0
0.840000;-65.002;-5.538425837735348;-0.47735718940900207;-0.04659908212815812;-0.009936360153610085;-0.006815919234268433;-0.006550331975363194;-0.006527727287082125;-0.0065258033546221755;-0.00652563960467773;-0.00652562566745762;-0.006525624479846676;-0.006525624362490752;-0.006525624161205906;-0.006525621895692815;-0.006525595276772902;-0.006525282415033399;-0.006521605230251554;-0.006478385860318504;-0.0059704119819984185;0.0
0.841000;-65.002;-5.538428146990947;-0.4773598816244746;-0.04660182280120716;-0.009939106300863582;-0.006818665962311849;-0.006553078762613711;-0.006530474080203684;-0.00652855014831421;-0.006528386398424339;-0.006528372461209336;-0.006528371273598288;-0.0065283711562354975;-0.006528370954869443;-0.006528368688402009;-0.00652834205826739;-0.006528029064741502;-0.0065243503313099326;-0.006481112762868679;-0.005972925030083736;0.0
0.842000;-65.002;-5.538430456444429;-0.4773625740971403;-0.04660456374011031;-0.00994185271501577;-0.006821412957369022;-0.006555825816890004;-0.006533221140352226;-0.006531297209033352;-0.006531133459198066;-0.006531119521988173;-0.006531118334377019;-0.006531118217007361;-0.006531118015560091;-0.006531115748138217;-0.006531089106787794;-0.006530775981462617;-0.006527095699229996;-0.0064838399305053715;-0.0059754383224322905;0.0
0.843000;-65.002;-5.53843276609505;-0.47736526682618907;-0.046607304944052484;-0.00994459939525111;-0.006824160218624373;-0.006558573137376489;-0.006535968466712176;-0.006534044535964017;-0.006533880786183332;-0.006533866848978545;-0.006533865661367287;-0.006533865543990761;-0.0065338653424622676;-0.006533863074085863;-0.006533836421518539;-0.006533523164381213;-0.006529841333196664;-0.00648656736241891;-0.005977951858297931;0.0
0.844000;-65.002;-5.53843507594206;-0.47736795981081165;-0.046610046412218706;-0.009947346340754207;-0.006826907745262463;-0.00656132072325773;-0.006538716058468091;-0.006536792128290771;-0.006536628378564689;-0.006536614441365018;-0.006536613253753653;-0.006536613136370259;-0.006536612934760532;-0.006536610665429503;-0.006536584001644185;-0.006536270612681885;-0.006532587232395004;-0.006489295057799764;-0.005980465636934643;0.0
0.845000;-65.002;-5.5384373859847145;-0.47737065305019805;-0.046612788143794215;-0.009950093550709799;-0.006829655536468004;-0.006564068573718429;-0.006541463914804676;-0.006539539985198311;-0.00653937623552685;-0.00653936229833229;-0.00653936111072082;-0.006539360993330557;-0.006539360791639591;-0.006539358521353843;-0.006539331846349442;-0.0065390183255493875;-0.0065353333960102185;-0.006492023015838549;-0.005982979657596539;0.0
0.846000;-65.002;-5.538439696222269;-0.4773733465435394;-0.04661553013796428;-0.009952841024302788;-0.006832403591425851;-0.006566816687943437;-0.006544212034906784;-0.006542288105871492;-0.006542124356254664;-0.006542110419065217;-0.00654210923145364;-0.006542109114056508;-0.006542108912284294;-0.006542106641043738;-0.0065420799548191666;-0.0065417663021686105;-0.006538079823227664;-0.006494751235726024;-0.005985493919537871;0.0
0.847000;-65.002;-5.538442006653972;-0.4773760402900265;-0.04661827239391444;-0.009955588760718195;-0.006835151909320993;-0.006569565065117749;-0.006546960417959403;-0.006545036489495306;-0.006544872739933121;-0.0065448588027487865;-0.0065448576151371065;-0.006544857497733104;-0.0065448572958796344;-0.006544855023684175;-0.00654482832623835;-0.00654451454172459;-0.006540826513232839;-0.006497479716653086;-0.005988008422013014;0.0
0.848000;-65.002;-5.538444317279082;-0.4773787342888496;-0.046621014910830344;-0.009958336759141208;-0.006837900489338579;-0.006572313704426498;-0.006549709063147672;-0.00654778513525489;-0.006547621385747356;-0.00654760744856814;-0.006547606260956354;-0.006547606143545481;-0.006547605941610747;-0.006547603668460294;-0.006547576959792135;-0.006547263043402506;-0.006543573465211376;-0.00650020845781078;-0.005990523164276481;0.0
0.849000;-65.002;-5.538446628096853;-0.4773814285392005;-0.04662375768789764;-0.009961085018757148;-0.006840649330663884;-0.006575062605054969;-0.006552457969656872;-0.006550534042335522;-0.006550370292882655;-0.006550356355708554;-0.006550355168096663;-0.006550355050678919;-0.006550354848662913;-0.006550352574557373;-0.006550325854665806;-0.00655001180638768;-0.006546320678349064;-0.006502937458390293;-0.00599303814558291;0.0
0.850000;-65.002;-5.538448939106537;-0.4773841230402704;-0.04662650072430238;-0.009963833538751464;-0.006843398432482338;-0.006577811766188577;-0.006555207136672421;-0.006553283209922622;-0.006553119460524432;-0.006553105523355449;-0.006553104335743454;-0.006553104218318836;-0.006553104016221552;-0.0065531017411608345;-0.006553075010044784;-0.006552760829865573;-0.00654906815183182;-0.006505666717582944;-0.0059955533651870705;0.0
0.851000;-65.002;-5.5384512503073875;-0.4773868177912503;-0.04662924401923054;-0.009966582318309773;-0.006846147793979498;-0.006580561187012884;-0.006557956563379877;-0.006556032637201749;-0.006555868887858249;-0.006555854950694383;-0.0065558537630822835;-0.006555853645650793;-0.006555853443472221;-0.006555851167456235;-0.006555824425114632;-0.006555510113021789;-0.006551815884845706;-0.006508396234580195;-0.0059980688223438584;0.0
0.852000;-65.002;-5.53845356169866;-0.4773895127913315;-0.046631987571868316;-0.009969331356617804;-0.006848897414341071;-0.006583310866713591;-0.0065607062489649445;-0.006558782323358604;-0.006558618574069804;-0.006558604636911059;-0.006558603449298853;-0.006558603331860491;-0.006558603129600624;-0.006558600852629278;-0.006558574099061055;-0.006558259655042071;-0.00655456387657693;-0.006511126008573653;-0.0060005845163083014;0.0
0.853000;-65.002;-5.538455873279611;-0.47739220803970606;-0.04663473138140201;-0.009972080652861445;-0.006851647292752901;-0.006586060804476537;-0.00656345619261346;-0.00656153226757903;-0.006561368518344941;-0.006561354581191318;-0.006561353393579005;-0.0065613532761337676;-0.0065613530737925994;-0.006561350795865804;-0.0065613240310699;-0.0065610094551123025;-0.006557312126211832;-0.006513856038755056;-0.00600310044633555;0.0
0.854000;-65.002;-5.538458185049492;-0.47739490353556585;-0.046637475447018135;-0.00997483020622671;-0.006854397428400968;-0.006588810999487702;-0.006566206393511404;-0.006564282469048999;-0.006564118719869634;-0.006564104782721131;-0.006564103595108717;-0.0065641034776566035;-0.006564103275234124;-0.006564100996351789;-0.0065640742203271416;-0.0065637595124185015;-0.006560060632936891;-0.006516586324316283;-0.006005616611680888;0.0
0.855000;-65.002;-5.538460497007559;-0.4773975992781025;-0.04664021976790328;-0.009977580015899757;-0.0068571478204713905;-0.006591561450933199;-0.006568956850844887;-0.00656703292695463;-0.00656686917783;-0.006566855240686621;-0.0065668540530741;-0.0065668539356151115;-0.006566853733111315;-0.006566851453273349;-0.006566824666018904;-0.006566509826146828;-0.006562809395938722;-0.006519316864449346;-0.006008133011599712;0.0
0.856000;-65.002;-5.538462809153066;-0.47740029526650796;-0.046642964343244185;-0.009980330081066887;-0.006859898468150425;-0.006594312157999284;-0.006571707563800167;-0.006569783640482174;-0.006569619891412291;-0.006569605954274035;-0.00656960476666141;-0.006569604649195547;-0.006569604446610424;-0.006569602165816736;-0.00656957536733144;-0.0065692603954835786;-0.006565558414404084;-0.006522047658346398;-0.006010649645347562;0.0
0.857000;-65.002;-5.538465121485271;-0.47740299149997445;-0.04664570917222769;-0.009983080400914517;-0.006862649370624459;-0.006597063119872337;-0.006574458531563624;-0.0065725346088180165;-0.006572370859802891;-0.0065723569226697615;-0.00657235573505703;-0.0065723556175842895;-0.006572355414917834;-0.006572353133168338;-0.006572326323451139;-0.006572011219615177;-0.006568307687519863;-0.006524778705199718;-0.006013166512180083;0.0
0.858000;-65.002;-5.538467434003426;-0.47740568797769467;-0.04664845425404084;-0.009985830974629212;-0.006865400527080023;-0.00659981433573889;-0.006577209753321787;-0.006575285831148683;-0.0065751220821883265;-0.006575108145060323;-0.006575106957447489;-0.006575106839967872;-0.006575106637220073;-0.006575104354514678;-0.006575077533564532;-0.006574762297728195;-0.006571057214473085;-0.0065275100042017295;-0.006015683611353057;0.0
0.859000;-65.002;-5.538469746706788;-0.47740838469886065;-0.04665119958787082;-0.009988581801397679;-0.006868151936703777;-0.006602565804785597;-0.006579961228261314;-0.006578037306660833;-0.006577873557755258;-0.0065778596206323816;-0.006577858433019442;-0.006577858315532946;-0.006577858112703801;-0.006577855829042417;-0.006577828996858279;-0.006577513629009331;-0.00657380699445091;-0.0065302415545449854;-0.006018200942122386;0.0
